Time	Timer	SetPoint [C]	 Temperatura [C]	 Sinal de Controle
11:27:52 PM	17.312500	48	40.95	157.37
11:27:52 PM	17.367190	48	40.95	156.82
11:27:52 PM	17.414060	48	40.95	156.28
11:27:52 PM	17.468750	48	40.95	155.74
11:27:52 PM	17.515630	48	40.95	155.19
11:27:52 PM	17.562500	48	40.95	154.65
11:27:52 PM	17.625000	48	40.95	154.1
11:27:52 PM	17.679690	48	40.95	153.56
11:27:52 PM	17.726560	48	40.85	153.01
11:27:52 PM	17.773440	48	40.74	152.45
11:27:52 PM	17.835940	48	40.74	151.87
11:27:52 PM	17.882810	48	40.63	151.31
11:27:52 PM	17.937500	48	40.63	150.73
11:27:52 PM	17.992190	48	40.74	150.16
11:27:52 PM	18.046880	48	40.52	149.61
11:27:52 PM	18.093750	48	40.52	149.01
11:27:52 PM	18.148440	48	40.52	148.43
11:27:52 PM	18.203130	48	40.52	147.85
11:27:53 PM	18.257810	48	40.52	147.27
11:27:53 PM	18.304690	48	40.41	146.7
11:27:53 PM	18.359380	48	40.52	146.1
11:27:53 PM	18.414060	48	40.41	145.53
11:27:53 PM	18.460940	48	40.41	144.93
11:27:53 PM	18.507810	48	40.41	144.35
11:27:53 PM	18.562500	48	40.41	143.76
11:27:53 PM	18.617190	48	40.2	143.17
11:27:53 PM	18.671880	48	40.41	142.55
11:27:53 PM	18.718750	48	40.31	141.98
11:27:53 PM	18.765630	48	40.41	141.38
11:27:53 PM	18.835940	48	40.41	140.8
11:27:53 PM	18.890630	48	40.41	140.22
11:27:53 PM	18.960940	48	40.41	139.63
11:27:53 PM	19.007810	48	40.52	139.04
11:27:53 PM	19.062500	48	40.41	138.48
11:27:53 PM	19.093750	48	40.41	137.88
11:27:53 PM	19.140630	48	40.41	137.29
11:27:53 PM	19.195310	48	40.52	136.7
11:27:53 PM	19.242190	48	40.41	136.14
11:27:54 PM	19.296880	48	40.41	135.54
11:27:54 PM	19.343750	48	40.41	134.95
11:27:54 PM	19.460940	48	40.41	134.37
11:27:54 PM	19.585940	48	40.31	133.78
11:27:54 PM	19.625000	48	40.31	133.17
11:27:54 PM	19.656250	48	40.31	132.58
11:27:54 PM	19.687500	48	40.31	131.98
11:27:54 PM	19.726560	48	40.41	131.39
11:27:54 PM	19.757810	48	40.31	130.81
11:27:54 PM	19.789060	48	40.2	130.21
11:27:54 PM	19.812500	48	40.2	129.59
11:27:54 PM	19.859380	48	40.2	128.99
11:27:54 PM	19.914060	48	40.09	128.39
11:27:54 PM	19.968750	48	40.09	127.76
11:27:54 PM	20.023440	48	40.09	127.15
11:27:54 PM	20.062500	48	40.09	126.54
11:27:54 PM	20.117190	48	40.31	125.93
11:27:54 PM	20.179690	48	40.31	125.36
11:27:54 PM	20.226560	48	40.41	124.76
11:27:55 PM	20.281250	48	40.41	124.19
11:27:55 PM	20.328130	48	40.41	123.6
11:27:55 PM	20.382810	48	40.41	123.01
11:27:55 PM	20.437500	48	40.52	122.43
11:27:55 PM	20.484380	48	40.52	121.86
11:27:55 PM	20.539060	48	40.52	121.28
11:27:55 PM	20.593750	48	40.63	120.71
11:27:55 PM	20.648440	48	40.52	120.15
11:27:55 PM	20.695310	48	40.52	119.56
11:27:55 PM	20.750000	48	40.63	118.98
11:27:55 PM	20.796880	48	40.74	118.42
11:27:55 PM	20.843750	48	40.74	117.87
11:27:55 PM	20.906250	48	40.85	117.31
11:27:55 PM	20.953130	48	40.85	116.77
11:27:55 PM	21.007810	48	40.85	116.22
11:27:55 PM	21.054690	48	40.85	115.67
11:27:55 PM	21.117190	48	40.95	115.11
11:27:55 PM	21.164060	48	40.85	114.58
11:27:55 PM	21.218750	48	40.95	114.02
11:27:56 PM	21.273440	48	40.85	113.48
11:27:56 PM	21.312500	48	40.95	112.92
11:27:56 PM	21.375000	48	40.95	112.39
11:27:56 PM	21.421880	48	40.95	111.84
11:27:56 PM	21.476560	48	40.95	111.3
11:27:56 PM	21.523440	48	40.95	110.75
11:27:56 PM	21.578130	48	40.85	110.21
11:27:56 PM	21.640630	48	40.85	109.64
